17/03/27 00:17:13 INFO  - user01@naver.com님이 logout.k 요청
17/03/27 00:47:23 INFO  - org.apache.tomcat.websocket.WsSession@575b5ea8나가기
17/03/27 00:47:36 INFO  - admin님이 selectFriendList.n 요청
17/03/27 00:47:39 INFO  - admin님이 logout.k 요청
17/03/27 00:56:50 INFO  - admin님이 selectFriendList.n 요청
17/03/27 00:56:50 INFO  - admin님이 alertlistajaxtop.j 요청
17/03/27 00:56:51 INFO  - admin님이 logout.k 요청
17/03/27 00:58:28 INFO  - admin님이 selectFriendList.n 요청
17/03/27 00:58:29 INFO  - admin님이 alertlistajaxtop.j 요청
17/03/27 00:58:30 INFO  - admin님이 logout.k 요청
17/03/27 00:58:47 INFO  - admin님이 selectFriendList.n 요청
17/03/27 00:58:49 INFO  - admin님이 alertlistajaxtop.j 요청
17/03/27 00:58:49 INFO  - admin님이 alertlist.j 요청
17/03/27 00:58:50 INFO  - admin님이 selectFriendList.n 요청
17/03/27 00:58:52 INFO  - admin님이 alertlistajaxtop.j 요청
17/03/27 00:58:52 INFO  - admin님이 logout.k 요청
17/03/27 00:59:29 INFO  - admin님이 selectFriendList.n 요청
17/03/27 00:59:31 INFO  - admin님이 alertlistajaxtop.j 요청
17/03/27 00:59:32 INFO  - admin님이 logout.k 요청
17/03/27 01:00:28 INFO  - admin님이 selectFriendList.n 요청
17/03/27 01:00:29 INFO  - admin님이 logout.k 요청
17/03/27 01:02:51 INFO  - admin님이 selectFriendList.n 요청
17/03/27 01:02:55 INFO  - admin님이 logout.k 요청
17/03/27 01:03:20 INFO  - admin님이 selectFriendList.n 요청
17/03/27 01:03:22 INFO  - admin님이 logout.k 요청
17/03/27 01:03:30 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 01:03:30 INFO  - org.apache.tomcat.websocket.WsSession@3d18ad1c접속
17/03/27 01:03:30 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 01:03:31 INFO  - user01@naver.com님이 logout.k 요청
17/03/27 01:03:34 INFO  - org.apache.tomcat.websocket.WsSession@3d18ad1c나가기
17/03/27 01:20:21 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 01:20:21 INFO  - org.apache.tomcat.websocket.WsSession@5cb14573접속
17/03/27 01:20:21 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 01:20:29 INFO  - user01@naver.com님이 selectGroupList.y 요청
17/03/27 01:20:30 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 01:20:31 INFO  - user01@naver.com님이 selectGroup.y 요청
17/03/27 01:20:32 INFO  - org.apache.tomcat.websocket.WsSession@6a3aa0ca접속
17/03/27 01:20:34 INFO  - org.apache.tomcat.websocket.WsSession@6a3aa0ca나가기
17/03/27 01:20:35 INFO  - user01@naver.com님이 selectGroup.y 요청
17/03/27 01:20:35 INFO  - org.apache.tomcat.websocket.WsSession@3ccabfd3접속
17/03/27 01:20:36 INFO  - org.apache.tomcat.websocket.WsSession@3ccabfd3나가기
17/03/27 01:20:36 INFO  - user01@naver.com님이 selectGroup.y 요청
17/03/27 01:20:37 INFO  - org.apache.tomcat.websocket.WsSession@45834cc1접속
17/03/27 01:20:39 INFO  - org.apache.tomcat.websocket.WsSession@45834cc1나가기
17/03/27 01:20:40 INFO  - user01@naver.com님이 selectGroup.y 요청
17/03/27 01:20:40 INFO  - org.apache.tomcat.websocket.WsSession@6c8d9966접속
17/03/27 01:20:43 INFO  - org.apache.tomcat.websocket.WsSession@6c8d9966나가기
17/03/27 01:22:11 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 01:22:12 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 01:22:18 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:22:20 INFO  - user01@naver.com님이 insertMypageComment.b 요청
17/03/27 01:22:23 INFO  - user01@naver.com님이 insertMypageComment.b 요청
17/03/27 01:22:25 INFO  - user01@naver.com님이 insertMypageComment.b 요청
17/03/27 01:22:27 INFO  - org.apache.tomcat.websocket.WsSession@5cb14573나가기
17/03/27 01:22:27 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 01:22:27 INFO  - org.apache.tomcat.websocket.WsSession@f71a9a7접속
17/03/27 01:22:27 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 01:22:30 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:22:31 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:22:56 INFO  - user01@naver.com님이 mypage.b 요청
17/03/27 01:22:56 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 01:22:59 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:23:01 INFO  - user01@naver.com님이 insertMypageComment.b 요청
17/03/27 01:23:25 INFO  - user01@naver.com님이 selectGroupList.y 요청
17/03/27 01:23:25 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 01:23:26 INFO  - user01@naver.com님이 selectGroup.y 요청
17/03/27 01:23:26 INFO  - org.apache.tomcat.websocket.WsSession@425c4927접속
17/03/27 01:23:30 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 01:23:30 INFO  - org.apache.tomcat.websocket.WsSession@425c4927나가기
17/03/27 01:23:30 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 01:23:31 INFO  - org.apache.tomcat.websocket.WsSession@ebabaef접속
17/03/27 01:23:32 INFO  - user01@naver.com님이 selectGroupList.y 요청
17/03/27 01:23:32 INFO  - org.apache.tomcat.websocket.WsSession@ebabaef나가기
17/03/27 01:23:32 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 01:23:33 INFO  - user01@naver.com님이 selectGroup.y 요청
17/03/27 01:23:33 INFO  - org.apache.tomcat.websocket.WsSession@46d2e572접속
17/03/27 01:23:34 INFO  - org.apache.tomcat.websocket.WsSession@46d2e572나가기
17/03/27 01:23:35 INFO  - user01@naver.com님이 selectGroup.y 요청
17/03/27 01:23:35 INFO  - org.apache.tomcat.websocket.WsSession@48ee84a6접속
17/03/27 01:23:40 INFO  - org.apache.tomcat.websocket.WsSession@48ee84a6나가기
17/03/27 01:23:40 INFO  - user01@naver.com님이 selectGroup.y 요청
17/03/27 01:23:41 INFO  - org.apache.tomcat.websocket.WsSession@1b42e922접속
17/03/27 01:23:42 INFO  - org.apache.tomcat.websocket.WsSession@1b42e922나가기
17/03/27 01:23:43 INFO  - user01@naver.com님이 selectGroup.y 요청
17/03/27 01:23:43 INFO  - org.apache.tomcat.websocket.WsSession@61d5deeb접속
17/03/27 01:23:44 INFO  - org.apache.tomcat.websocket.WsSession@61d5deeb나가기
17/03/27 01:23:44 INFO  - user01@naver.com님이 selectGroup.y 요청
17/03/27 01:23:45 INFO  - org.apache.tomcat.websocket.WsSession@35f0b71b접속
17/03/27 01:23:45 INFO  - org.apache.tomcat.websocket.WsSession@35f0b71b나가기
17/03/27 01:23:45 INFO  - user01@naver.com님이 selectGroup.y 요청
17/03/27 01:23:46 INFO  - org.apache.tomcat.websocket.WsSession@255f576d접속
17/03/27 01:23:48 INFO  - user01@naver.com님이 selectGroupCommentList.y 요청
17/03/27 01:23:50 INFO  - user01@naver.com님이 insertGroupComment.y 요청
17/03/27 01:30:10 INFO  - org.apache.tomcat.websocket.WsSession@f71a9a7나가기
17/03/27 01:30:10 INFO  - org.apache.tomcat.websocket.WsSession@255f576d나가기
17/03/27 01:30:10 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 01:30:10 INFO  - org.apache.tomcat.websocket.WsSession@2fc91a5접속
17/03/27 01:30:11 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 01:30:16 INFO  - user01@naver.com님이 mypage.b 요청
17/03/27 01:30:16 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 01:30:18 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:30:21 INFO  - user01@naver.com님이 insertMypageComment.b 요청
17/03/27 01:30:25 INFO  - org.apache.tomcat.websocket.WsSession@2fc91a5나가기
17/03/27 01:30:25 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 01:30:25 INFO  - org.apache.tomcat.websocket.WsSession@2f88cb3b접속
17/03/27 01:30:26 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 01:30:30 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:37:38 INFO  - org.apache.tomcat.websocket.WsSession@2f88cb3b나가기
17/03/27 01:37:38 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 01:37:38 INFO  - org.apache.tomcat.websocket.WsSession@2f1330a6접속
17/03/27 01:37:40 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 01:37:50 INFO  - org.apache.tomcat.websocket.WsSession@2f1330a6나가기
17/03/27 01:37:50 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 01:37:50 INFO  - org.apache.tomcat.websocket.WsSession@ebc31c9접속
17/03/27 01:37:50 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 01:38:54 INFO  - org.apache.tomcat.websocket.WsSession@ebc31c9나가기
17/03/27 01:38:55 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 01:38:55 INFO  - org.apache.tomcat.websocket.WsSession@4a3bd544접속
17/03/27 01:38:55 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 01:38:57 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:38:58 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:39:00 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:39:04 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:39:55 INFO  - org.apache.tomcat.websocket.WsSession@4a3bd544나가기
17/03/27 01:39:55 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 01:39:55 INFO  - org.apache.tomcat.websocket.WsSession@7f86eb51접속
17/03/27 01:39:56 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 01:39:58 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:39:59 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:40:01 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:40:02 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:41:37 INFO  - org.apache.tomcat.websocket.WsSession@7f86eb51나가기
17/03/27 01:41:37 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 01:41:37 INFO  - org.apache.tomcat.websocket.WsSession@5fedd73f접속
17/03/27 01:41:38 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 01:41:42 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:41:44 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:41:47 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:41:48 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:41:50 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:41:50 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:41:51 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:41:54 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:41:55 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:41:56 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:41:57 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:41:58 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:42:02 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:42:10 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:42:17 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:43:14 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:43:18 INFO  - user01@naver.com님이 insertMypageComment.b 요청
17/03/27 01:43:31 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:43:33 INFO  - user01@naver.com님이 insertMypageComment.b 요청
17/03/27 01:43:35 INFO  - user01@naver.com님이 insertMypageComment.b 요청
17/03/27 01:43:36 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:43:37 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:43:39 INFO  - user01@naver.com님이 insertMypageComment.b 요청
17/03/27 01:43:40 INFO  - user01@naver.com님이 insertMypageComment.b 요청
17/03/27 01:43:41 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:43:42 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:43:53 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:43:54 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:43:56 INFO  - user01@naver.com님이 insertMypageComment.b 요청
17/03/27 01:48:27 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:48:28 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:48:29 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:48:32 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:48:33 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:49:08 INFO  - user01@naver.com님이 selectChannelList.l 요청
17/03/27 01:49:09 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 01:49:09 INFO  - user01@naver.com님이 selectChannelPage.l 요청
17/03/27 01:49:10 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 01:49:15 INFO  - user01@naver.com님이 ajax.l 요청
17/03/27 01:49:44 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 01:49:44 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 01:49:50 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:49:51 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:50:03 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:50:04 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:50:08 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:50:08 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:50:16 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:50:16 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:50:23 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:50:24 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:50:29 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:50:30 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:50:36 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:50:37 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:50:39 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:50:40 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:50:42 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:50:42 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:50:43 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:53:42 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:53:48 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:53:53 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:53:56 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:54:00 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:54:15 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 01:59:10 INFO  - org.apache.tomcat.websocket.WsSession@5fedd73f나가기
17/03/27 02:09:30 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 02:09:30 INFO  - org.apache.tomcat.websocket.WsSession@64828505접속
17/03/27 02:09:31 INFO  - org.apache.tomcat.websocket.WsSession@64828505나가기
17/03/27 02:09:31 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 02:09:31 INFO  - org.apache.tomcat.websocket.WsSession@7e757727접속
17/03/27 02:09:33 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 02:09:37 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:09:38 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:09:40 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:09:41 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:09:45 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:09:45 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:09:48 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:09:51 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:09:53 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:09:54 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:09:54 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:09:55 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:09:59 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:10:02 INFO  - user01@naver.com님이 friendAccept.n 요청
17/03/27 02:10:02 INFO  - user01@naver.com님이 friendAccept.n 요청
17/03/27 02:10:02 INFO  - user01@naver.com님이 friendAccept.n 요청
17/03/27 02:10:02 INFO  - user01@naver.com님이 friendAccept.n 요청
17/03/27 02:10:10 INFO  - user01@naver.com님이 alertlistajaxtop.j 요청
17/03/27 02:13:25 INFO  - org.apache.tomcat.websocket.WsSession@7e757727나가기
17/03/27 02:13:25 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 02:13:25 INFO  - org.apache.tomcat.websocket.WsSession@3208fca1접속
17/03/27 02:13:26 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 02:13:31 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:17:42 INFO  - org.apache.tomcat.websocket.WsSession@3208fca1나가기
17/03/27 02:17:55 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 02:17:55 INFO  - org.apache.tomcat.websocket.WsSession@59326acc접속
17/03/27 02:17:56 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 02:17:59 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:18:00 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:18:06 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:18:07 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:18:11 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:18:12 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:18:14 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:18:15 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:18:20 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:18:23 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:19:37 INFO  - org.apache.tomcat.websocket.WsSession@59326acc나가기
17/03/27 02:20:11 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 02:20:11 INFO  - org.apache.tomcat.websocket.WsSession@3c2cbb77접속
17/03/27 02:20:12 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 02:20:16 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:20:17 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:20:21 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:20:22 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:20:23 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:20:25 INFO  - user01@naver.com님이 insertMypageComment.b 요청
17/03/27 02:20:26 INFO  - user01@naver.com님이 insertMypageComment.b 요청
17/03/27 02:20:27 INFO  - user01@naver.com님이 insertMypageComment.b 요청
17/03/27 02:20:27 INFO  - user01@naver.com님이 insertMypageComment.b 요청
17/03/27 02:20:27 INFO  - user01@naver.com님이 insertMypageComment.b 요청
17/03/27 02:20:27 INFO  - user01@naver.com님이 insertMypageComment.b 요청
17/03/27 02:20:28 INFO  - user01@naver.com님이 insertMypageComment.b 요청
17/03/27 02:20:28 INFO  - user01@naver.com님이 insertMypageComment.b 요청
17/03/27 02:20:28 INFO  - user01@naver.com님이 insertMypageComment.b 요청
17/03/27 02:20:35 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:20:35 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:20:38 INFO  - user01@naver.com님이 insertMypageComment.b 요청
17/03/27 02:21:21 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:22:20 INFO  - org.apache.tomcat.websocket.WsSession@3c2cbb77나가기
17/03/27 02:22:46 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 02:22:47 INFO  - org.apache.tomcat.websocket.WsSession@14ee1641접속
17/03/27 02:22:47 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 02:22:56 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:22:58 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:24:35 INFO  - user01@naver.com님이 mypage.b 요청
17/03/27 02:24:35 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 02:24:37 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:24:39 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:25:59 INFO  - user01@naver.com님이 selectGroupList.y 요청
17/03/27 02:25:59 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 02:26:00 INFO  - user01@naver.com님이 selectGroup.y 요청
17/03/27 02:26:00 INFO  - org.apache.tomcat.websocket.WsSession@68ea9a0c접속
17/03/27 02:26:04 INFO  - user01@naver.com님이 insertGroupWrite.y 요청
17/03/27 02:26:04 INFO  - user01@naver.com님이 selectGroup.y 요청
17/03/27 02:26:04 INFO  - org.apache.tomcat.websocket.WsSession@68ea9a0c나가기
17/03/27 02:26:04 INFO  - org.apache.tomcat.websocket.WsSession@532d4d2접속
17/03/27 02:26:06 INFO  - user01@naver.com님이 selectGroupCommentList.y 요청
17/03/27 02:26:08 INFO  - user01@naver.com님이 insertGroupComment.y 요청
17/03/27 02:26:27 INFO  - org.apache.tomcat.websocket.WsSession@532d4d2나가기
17/03/27 02:26:27 INFO  - org.apache.tomcat.websocket.WsSession@7294e0e0접속
17/03/27 02:26:27 INFO  - org.apache.tomcat.websocket.WsSession@7294e0e0나가기
17/03/27 02:26:30 INFO  - user01@naver.com님이 mypage.b 요청
17/03/27 02:26:30 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 02:26:33 INFO  - user01@naver.com님이 selectMypageCommentList.b 요청
17/03/27 02:30:11 INFO  - org.apache.tomcat.websocket.WsSession@14ee1641나가기
17/03/27 02:30:12 INFO  - user01@naver.com님이 newsfeed.b 요청
17/03/27 02:30:12 INFO  - org.apache.tomcat.websocket.WsSession@11a7223b접속
17/03/27 02:30:12 INFO  - user01@naver.com님이 selectFriendList.n 요청
17/03/27 02:30:13 INFO  - user01@naver.com님이 mypage.b 요청
17/03/27 02:30:15 INFO  - user01@naver.com님이 selectFriendList.n 요청
